"Strategy","Date Opened","Time Opened","Opening Price","Legs","Initial Premium","No. of Contracts","P/L","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-08","14:30:09.1377901",6752.24,"1 Oct 8 6750 P STO 2.62",2.62,1,-150.39499999999995,6749.06,"2025-10-08","14:41:12.7641577",-4.1,"Above Delta"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-08","14:10:10.8716548",6752.62,"1 Oct 8 6745 P STO 1.97 | 1 Oct 8 6720 P BTO 0.57",1.4,1,137.65,6753.72,"2025-10-08","16:15:01.7836363",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-08","13:00:23.4050525",6751.03,"1 Oct 8 6805 C BTO 0.05",-0.05,1,-6.175,6753.72,"2025-10-08","16:15:02.2880162",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-08","13:00:23.4050525",6751.03,"1 Oct 8 6760 C STO 1.75",1.75,1,173.825,6753.72,"2025-10-08","16:15:02.5008975",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-08","11:30:08.2549279",6749.45,"1 Oct 8 6745 C BTO 9.52 | 1 Oct 8 6780 C STO 0.17",-9.35,1,-65.3499999999999,6753.72,"2025-10-08","16:15:01.7872125",8.72,"Expired"
"Mid Day IronFly [PUTs + CALLs]","2025-10-08","11:15:10.5869909",6744.94,"1 Oct 8 6770 C STO 0.36 | 1 Oct 8 6770 P STO 25.13 | 1 Oct 8 6800 C BTO 0.07 | 1 Oct 8 6740 P BTO 5.62",19.8,1,347.29999999999995,6753.72,"2025-10-08","16:15:01.7881657",-16.28,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-07","14:30:10.5941014",6709.88,"1 Oct 7 6655 P BTO 0.17",-0.17,1,-18.175,6714.59,"2025-10-07","16:15:02.8900699",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-07","14:30:10.5941014",6709.88,"1 Oct 7 6700 P STO 2.02",2.02,1,200.825,6714.59,"2025-10-07","16:15:02.4184308",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-07","13:00:09.925279",6707.23,"1 Oct 7 6770 C BTO 0.07",-0.07,1,1.2149999999999999,6716.61,"2025-10-07","13:12:02.3947121",0.1,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-07","13:00:09.925279",6707.23,"1 Oct 7 6725 C STO 1.92",1.92,1,-189.785,6716.61,"2025-10-07","13:12:02.5984741",-3.8,"Stop Loss"
"Bearish Credit 15M ORB","2025-10-07","11:30:10.0900816",6715.61,"1 Oct 7 6780 C BTO 0.17",-0.17,1,-18.175,6714.59,"2025-10-07","16:15:02.2787393",0,"Expired"
"Bearish Credit 15M ORB","2025-10-07","11:30:10.0900816",6715.61,"1 Oct 7 6740 C STO 1.72",1.72,1,170.825,6714.59,"2025-10-07","16:15:02.2766625",0,"Expired"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-10-07","09:35:28.816791",6753.65,"1 Oct 8 6725 P STO 7.09 | 1 Oct 8 6790 C STO 2.65 | 1 Oct 10 6725 P BTO 17.05 | 1 Oct 10 6790 C BTO 11.94",-19.25,1,-343.92999999999995,6752.62,"2025-10-08","14:10:15.9563402",15.9,"Exited at Specified Time"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-10-06","15:30:30.374003",6741.39,"1 Oct 8 6695 P STO 6.85 | 1 Oct 8 6785 C STO 3.15 | 1 Oct 13 6695 P BTO 19.60 | 1 Oct 13 6785 C BTO 16.55",-26.15,1,-19.66999999999979,6725.24,"2025-10-08","09:57:24.103887",26.05,"Below Short/Long Ratio"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-06","14:30:15.2834861",6746.81,"1 Oct 6 6745 P STO 2.77",2.77,1,-75.395,6744.77,"2025-10-06","14:57:17.6285903",-3.5,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-06","14:30:15.2834861",6746.81,"1 Oct 6 6700 P BTO 0.12",-0.12,1,-13.175,6740.28,"2025-10-06","16:15:02.6075748",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-06","14:00:11.8583899",6747.49,"1 Oct 6 6740 P STO 1.92 | 1 Oct 6 6715 P BTO 0.27",1.65,1,162.65,6740.28,"2025-10-06","16:15:02.0491496",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-06","13:00:15.8638948",6741.42,"1 Oct 6 6685 P BTO 0.30",-0.3,1,-31.175,6740.28,"2025-10-06","16:15:02.9791168",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-06","13:00:15.8638948",6741.42,"1 Oct 6 6730 P STO 2.05",2.05,1,203.82499999999996,6740.28,"2025-10-06","16:15:02.6119187",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-06","11:47:10.0152086",6740.19,"1 Oct 6 6740 C BTO 6.12 | 1 Oct 6 6775 C STO 0.12",-6,1,-369.05,6741.14,"2025-10-06","15:47:53.598969",2.35,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-03","14:30:34.5636104",6729.76,"1 Oct 3 6720 P STO 2.42",2.42,1,-399.7850000000001,6718.42,"2025-10-03","14:50:02.5211418",-6.4,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-03","14:30:34.5636104",6729.76,"1 Oct 3 6675 P BTO 0.17",-0.17,1,-3.785000000000002,6718.42,"2025-10-03","14:50:02.1168343",0.15,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-03","13:01:09.9913373",6742.22,"1 Oct 3 6750 C STO 2.55",2.55,1,253.82499999999996,6715.79,"2025-10-03","16:15:02.1123039",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-03","13:01:09.9913373",6742.22,"1 Oct 3 6795 C BTO 0.10",-0.1,1,-11.175,6715.79,"2025-10-03","16:15:02.1145753",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-03","11:36:08.8073618",6743.43,"1 Oct 3 6740 C BTO 9.02 | 1 Oct 3 6775 C STO 0.12",-8.9,1,-544.7,6732.74,"2025-10-03","13:05:51.3655851",3.5,"Stop Loss"
"Mid Day IronFly [PUTs + CALLs]","2025-10-03","11:15:09.1077568",6742.34,"1 Oct 3 6765 C STO 0.61 | 1 Oct 3 6765 P STO 23.17 | 1 Oct 3 6795 C BTO 0.07 | 1 Oct 3 6735 P BTO 4.76",18.95,1,-1109.7,6715.79,"2025-10-03","16:15:01.9352216",-30,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-02","14:30:10.5265642",6721.48,"1 Oct 2 6670 P BTO 0.12",-0.12,1,-13.175,6715.35,"2025-10-02","16:15:02.5145653",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-02","14:30:10.5265642",6721.48,"1 Oct 2 6715 P STO 1.97",1.97,1,-80.395,6714.68,"2025-10-02","15:42:11.6386017",-2.75,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-02","13:00:09.9352555",6709.6,"1 Oct 2 6650 P BTO 0.35",-0.35,1,-36.175,6715.35,"2025-10-02","16:15:02.5535907",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-02","13:00:09.9352555",6709.6,"1 Oct 2 6695 P STO 2.15",2.15,1,213.825,6715.35,"2025-10-02","16:15:02.6914126",0,"Expired"
"Bearish Credit 15M ORB","2025-10-02","11:33:13.5268762",6698.32,"1 Oct 2 6760 C BTO 0.20",-0.2,1,-16.785000000000004,6721.99,"2025-10-02","14:33:02.4236133",0.05,"OTO"
"Bearish Credit 15M ORB","2025-10-02","11:33:13.5268762",6698.32,"1 Oct 2 6720 C STO 1.80",1.8,1,-361.7850000000001,6721.99,"2025-10-02","14:33:02.9271524",-5.4,"Stop Loss"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-10-01","15:30:19.151986",6715.69,"1 Oct 3 6660 P STO 7.37 | 1 Oct 3 6765 C STO 3.34 | 1 Oct 8 6660 P BTO 18.89 | 1 Oct 8 6765 C BTO 14.97",-23.15,1,70.42000000000007,6731.29,"2025-10-03","09:32:14.0098802",23.95,"Below Short/Long Ratio"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-01","14:30:08.6742484",6712.64,"1 Oct 1 6665 P BTO 0.22",-0.22,1,-23.175,6711.2,"2025-10-01","16:15:02.4754135",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-01","14:30:08.6742484",6712.64,"1 Oct 1 6710 P STO 3.02",3.02,1,300.825,6711.2,"2025-10-01","16:15:02.6774399",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-01","14:00:23.9621953",6704.67,"1 Oct 1 6695 P STO 1.32 | 1 Oct 1 6670 P BTO 0.37",0.95,1,92.65,6711.2,"2025-10-01","16:15:02.0084203",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-01","13:00:08.8966432",6694.51,"1 Oct 1 6750 C BTO 0.07",-0.07,1,-3.7850000000000006,6700.09,"2025-10-01","13:08:03.046406",0.05,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-01","13:00:08.8966432",6694.51,"1 Oct 1 6705 C STO 1.72",1.72,1,-189.785,6700.09,"2025-10-01","13:08:03.3694147",-3.6,"Stop Loss"
"Mid Day IronFly [PUTs + CALLs]","2025-10-01","11:15:10.0897547",6686.75,"1 Oct 1 6710 C STO 0.74 | 1 Oct 1 6710 P STO 24.56 | 1 Oct 1 6740 C BTO 0.10 | 1 Oct 1 6680 P BTO 5.75",19.45,1,1820.3,6711.2,"2025-10-01","16:15:02.0265972",-1.2,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-09-30","14:30:15.293919",6663.73,"1 Sep 30 6650 P STO 2.32",2.32,1,230.82499999999996,6688.46,"2025-09-30","16:15:02.9810723",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-09-30","14:30:15.293919",6663.73,"1 Sep 30 6605 P BTO 0.12",-0.12,1,-13.175,6688.46,"2025-09-30","16:15:03.0224227",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-30","14:13:08.7822555",6662.15,"1 Sep 30 6645 P STO 1.72 | 1 Sep 30 6620 P BTO 0.27",1.45,1,142.65,6688.46,"2025-09-30","16:15:02.748719",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-09-30","13:00:38.4297874",6653.03,"1 Sep 30 6670 C STO 1.92",1.92,1,-209.785,6662.15,"2025-09-30","14:13:02.7118734",-4,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-09-30","13:00:38.4297874",6653.03,"1 Sep 30 6715 C BTO 0.07",-0.07,1,-3.7850000000000006,6662.15,"2025-09-30","14:13:02.4462992",0.05,"OTO"
"Bearish Credit 15M ORB","2025-09-30","11:36:09.523554",6646.13,"1 Sep 30 6670 C STO 1.92",1.92,1,-399.7850000000001,6664.7,"2025-09-30","12:22:02.1504318",-5.9,"Stop Loss"
"Bearish Credit 15M ORB","2025-09-30","11:36:09.523554",6646.13,"1 Sep 30 6710 C BTO 0.12",-0.12,1,1.2149999999999999,6664.7,"2025-09-30","12:22:01.9430864",0.15,"OTO"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-09-30","09:35:33.7879004",6649.55,"1 Oct 1 6610 P STO 7.63 | 1 Oct 1 6695 C STO 3.49 | 1 Oct 3 6610 P BTO 16.97 | 1 Oct 3 6695 C BTO 13.05",-18.9,1,215.33,6708.26,"2025-10-01","14:01:19.133806",21.15,"Below Delta"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-09-29","15:30:44.2311179",6651.5,"1 Oct 1 6600 P STO 7.53 | 1 Oct 1 6705 C STO 3.74 | 1 Oct 6 6600 P BTO 19.66 | 1 Oct 6 6705 C BTO 16.16",-24.55,1,165.24,6667.49,"2025-10-01","09:32:08.4410618",26.3,"Below Short/Long Ratio"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-09-29","14:40:08.2933501",6657.75,"1 Sep 29 6665 C STO 1.17 | 1 Sep 29 6685 C BTO 0.12",1.05,1,102.65,6661.21,"2025-09-29","16:15:01.7160678",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-09-29","14:30:10.3972492",6660.44,"1 Sep 29 6655 P STO 1.72",1.72,1,-289.785,6653.54,"2025-09-29","15:08:03.8989011",-4.6,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-09-29","14:30:10.3972492",6660.44,"1 Sep 29 6610 P BTO 0.07",-0.07,1,-3.7850000000000006,6653.54,"2025-09-29","15:08:02.6790849",0.05,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-09-29","13:00:08.5486358",6656.08,"1 Sep 29 6710 C BTO 0.07",-0.07,1,-8.175,6661.21,"2025-09-29","16:15:02.632972",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-09-29","13:00:08.5486358",6656.08,"1 Sep 29 6665 C STO 2.42",2.42,1,240.825,6661.21,"2025-09-29","16:15:02.6968809",0,"Expired"
"Bearish Credit 15M ORB","2025-09-29","11:30:08.4264963",6661.45,"1 Sep 29 6675 C STO 2.22",2.22,1,220.82500000000002,6661.21,"2025-09-29","16:15:02.3671773",0,"Expired"
"Bearish Credit 15M ORB","2025-09-29","11:30:08.4264963",6661.45,"1 Sep 29 6715 C BTO 0.12",-0.12,1,-13.175,6661.21,"2025-09-29","16:15:02.2488583",0,"Expired"
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]","2025-09-26","14:30:18.6822449",6642.89,"1 Sep 26 6635 P STO 1.77",1.77,1,175.825,6643.7,"2025-09-26","16:15:02.3028099",0,"Expired"
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]","2025-09-26","14:30:18.6822449",6642.89,"1 Sep 26 6590 P BTO 0.12",-0.12,1,-13.175,6643.7,"2025-09-26","16:15:02.2176639",0,"Expired"
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]","2025-09-26","13:00:11.1412911",6639.38,"1 Sep 26 6620 P STO 2.37",2.37,1,235.825,6643.7,"2025-09-26","16:15:02.3732527",0,"Expired"
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]","2025-09-26","13:00:11.1412911",6639.38,"1 Sep 26 6575 P BTO 0.27",-0.27,1,-28.175,6643.7,"2025-09-26","16:15:02.450099",0,"Expired"
"Bearish Credit 15M ORB","2025-09-26","11:59:08.139021",6613.94,"1 Sep 26 6675 C BTO 0.12",-0.12,1,1.2149999999999999,6631.23,"2025-09-26","12:25:02.1125082",0.15,"OTO"
"Bearish Credit 15M ORB","2025-09-26","11:59:08.139021",6613.94,"1 Sep 26 6635 C STO 2.37",2.37,1,-464.785,6631.23,"2025-09-26","12:25:02.3318356",-7,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]","2025-09-25","14:30:40.0147858",6595.5,"1 Sep 25 6535 P BTO 0.12",-0.12,1,-13.175,6604.72,"2025-09-25","16:15:02.8786442",0,"Expired"
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]","2025-09-25","14:30:40.0147858",6595.5,"1 Sep 25 6580 P STO 2.22",2.22,1,220.82500000000002,6604.72,"2025-09-25","16:15:03.294499",0,"Expired"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-09-25","14:03:09.7491795",6574.61,"1 Sep 25 6600 C STO 1.32 | 1 Sep 25 6620 C BTO 0.17",1.15,1,-714.79,6606.32,"2025-09-25","14:56:09.5807725",-8.25,"Below Delta"
"METF CALL Spreads (13:00,14:30) [120% SL]","2025-09-25","13:00:14.0152752",6604.03,"1 Sep 25 6625 C STO 1.62",1.62,1,160.825,6604.72,"2025-09-25","16:15:03.2827091",0,"Expired"
"METF CALL Spreads (13:00,14:30) [120% SL]","2025-09-25","13:00:14.0152752",6604.03,"1 Sep 25 6670 C BTO 0.07",-0.07,1,-8.175,6604.72,"2025-09-25","16:15:03.0224271",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-24","14:30:08.8248082",6629.88,"1 Sep 24 6640 C STO 1.50",1.5,1,-151.785,6636.78,"2025-09-24","14:54:02.193928",-3,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-24","14:30:08.8248082",6629.88,"1 Sep 24 6685 C BTO 0.05",-0.05,1,-1.7850000000000001,6636.78,"2025-09-24","14:54:01.9063133",0.05,"OTO"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-24","13:00:10.3218091",6631.11,"1 Sep 24 6645 C STO 2.27",2.27,1,-224.785,6639.94,"2025-09-24","13:11:02.7421614",-4.5,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-24","13:00:10.3218091",6631.11,"1 Sep 24 6690 C BTO 0.12",-0.12,1,-3.7849999999999993,6639.94,"2025-09-24","13:11:02.2903751",0.1,"OTO"
"Bearish Credit 15M ORB","2025-09-24","11:30:14.3698721",6652.82,"1 Sep 24 6710 C BTO 0.07",-0.07,1,-8.175,6637.97,"2025-09-24","16:15:05.4620635",0,"Expired"
"Bearish Credit 15M ORB","2025-09-24","11:30:14.3698721",6652.82,"1 Sep 24 6670 C STO 1.77",1.77,1,175.825,6637.97,"2025-09-24","16:15:05.3851153",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-23","14:30:09.0656973",6652.17,"1 Sep 23 6665 C STO 1.52",1.52,1,150.825,6656.92,"2025-09-23","16:15:02.1498691",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-23","14:30:09.0656973",6652.17,"1 Sep 23 6710 C BTO 0.07",-0.07,1,-8.175,6656.92,"2025-09-23","16:15:02.2227237",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-23","13:00:09.6826253",6678,"1 Sep 23 6735 C BTO 0.12",-0.12,1,-13.175,6656.92,"2025-09-23","16:15:02.2923695",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-23","13:00:09.6826253",6678,"1 Sep 23 6690 C STO 2.07",2.07,1,205.82499999999996,6656.92,"2025-09-23","16:15:02.1980325",0,"Expired"
"Bearish Credit 15M ORB","2025-09-23","11:30:10.8198479",6687.9,"1 Sep 23 6700 C STO 2.37",2.37,1,235.825,6656.92,"2025-09-23","16:15:02.2816017",0,"Expired"
"Bearish Credit 15M ORB","2025-09-23","11:30:10.8198479",6687.9,"1 Sep 23 6740 C BTO 0.17",-0.17,1,-18.175,6656.92,"2025-09-23","16:15:02.1689947",0,"Expired"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-09-23","09:35:29.5616473",6696.24,"1 Sep 24 6665 P STO 6.09 | 1 Sep 24 6735 C STO 2.45 | 1 Sep 26 6665 P BTO 15.75 | 1 Sep 26 6735 C BTO 11.44",-18.65,1,-454.66999999999996,6647.85,"2025-09-24","11:35:10.4442193",14.2,"Above Delta"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-09-22","15:30:25.7170013",6697.91,"1 Sep 24 6650 P STO 7.25 | 1 Sep 24 6745 C STO 2.70 | 1 Sep 29 6650 P BTO 19.67 | 1 Sep 29 6745 C BTO 15.98",-25.7,1,-284.02,6638.06,"2025-09-24","11:51:29.2457608",22.95,"Above Delta"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-22","14:30:24.2988852",6692.32,"1 Sep 22 6685 P STO 1.27",1.27,1,125.825,6693.75,"2025-09-22","16:15:03.0257888",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-22","14:30:24.2988852",6692.32,"1 Sep 22 6640 P BTO 0.12",-0.12,1,-13.175,6693.75,"2025-09-22","16:15:02.8040557",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-22","14:17:08.8655451",6691.49,"1 Sep 22 6685 P STO 1.67 | 1 Sep 22 6660 P BTO 0.32",1.35,1,132.65,6693.75,"2025-09-22","16:15:02.468567",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-22","13:00:14.4512534",6690.68,"1 Sep 22 6675 P STO 1.62",1.62,1,160.825,6693.75,"2025-09-22","16:15:02.865378",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-22","13:00:14.4512534",6690.68,"1 Sep 22 6630 P BTO 0.37",-0.37,1,-38.175,6693.75,"2025-09-22","16:15:02.7791402",0,"Expired"
"Mid Day IronFly [PUTs + CALLs]","2025-09-22","11:15:08.9632797",6674.85,"1 Sep 22 6700 C STO 0.36 | 1 Sep 22 6700 P STO 26.16 | 1 Sep 22 6730 C BTO 0.07 | 1 Sep 22 6670 P BTO 4.80",21.65,1,1535.2999999999997,6693.75,"2025-09-22","16:15:02.4676844",-6.25,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-19","14:30:19.910261",6651.65,"1 Sep 19 6655 C STO 2.25",2.25,1,-216.78500000000003,6656.33,"2025-09-19","14:59:02.8722522",-4.4,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-19","14:30:19.910261",6651.65,"1 Sep 19 6700 C BTO 0.10",-0.1,1,-6.785,6656.33,"2025-09-19","14:59:02.479692",0.05,"OTO"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-19","14:07:19.5605048",6653.97,"1 Sep 19 6645 P STO 1.47 | 1 Sep 19 6620 P BTO 0.47",1,1,97.65,6664.36,"2025-09-19","16:15:01.8593868",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-19","13:00:14.1037931",6651.73,"1 Sep 19 6590 P BTO 0.65",-0.65,1,-66.175,6664.36,"2025-09-19","16:15:02.3313046",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-19","13:00:14.1037931",6651.73,"1 Sep 19 6635 P STO 1.80",1.8,1,178.825,6664.36,"2025-09-19","16:15:02.3670744",0,"Expired"
"Bearish Credit 15M ORB","2025-09-19","11:30:08.799167",6634.07,"1 Sep 19 6690 C BTO 0.12",-0.12,1,1.2149999999999999,6648.71,"2025-09-19","12:12:02.3040602",0.15,"OTO"
"Bearish Credit 15M ORB","2025-09-19","11:30:08.799167",6634.07,"1 Sep 19 6650 C STO 1.92",1.92,1,-389.785,6648.71,"2025-09-19","12:12:02.6810977",-5.8,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-18","14:30:08.83788",6636.66,"1 Sep 18 6645 C STO 1.55",1.55,1,-166.785,6642.83,"2025-09-18","14:57:02.2196741",-3.2,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-18","14:30:08.83788",6636.66,"1 Sep 18 6690 C BTO 0.05",-0.05,1,-1.7850000000000001,6642.83,"2025-09-18","14:57:01.8963977",0.05,"OTO"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-18","13:00:33.4802121",6648.6,"1 Sep 18 6630 P STO 1.47",1.47,1,-144.785,6639.22,"2025-09-18","13:35:02.0813607",-2.9,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-18","13:00:33.4802121",6648.6,"1 Sep 18 6585 P BTO 0.27",-0.27,1,6.214999999999996,6639.22,"2025-09-18","13:35:01.6367362",0.35,"OTO"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-09-18","11:32:12.8367016",6646.03,"1 Sep 18 6645 C BTO 8.82 | 1 Sep 18 6680 C STO 0.32",-8.5,1,-514.6999999999999,6637.76,"2025-09-18","11:52:46.6150008",3.4,"Stop Loss"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-09-17","15:30:23.5483951",6609.8,"1 Sep 19 6540 P STO 10.37 | 1 Sep 19 6685 C STO 5.49 | 1 Sep 24 6540 P BTO 20.22 | 1 Sep 24 6685 C BTO 12.79",-17.15,1,165.42,6647.41,"2025-09-19","09:32:59.3589033",18.9,"Below Short/Long Ratio"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-17","14:30:08.6619936",6611.47,"1 Sep 17 6535 P STO 2.15",2.15,1,-226.78500000000005,6591.61,"2025-09-17","14:33:02.6694247",-4.4,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-17","14:30:08.6619936",6611.47,"1 Sep 17 6490 P BTO 0.65",-0.65,1,78.215,6591.61,"2025-09-17","14:33:01.9576806",1.45,"OTO"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-17","14:03:13.9044694",6617.22,"1 Sep 17 6520 P STO 1.73 | 1 Sep 17 6495 P BTO 1.08",0.65,1,62.56,6600.35,"2025-09-17","16:15:01.5180593",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-17","13:00:14.2034593",6590.89,"1 Sep 17 6680 C STO 1.95",1.95,1,-226.785,6603.8,"2025-09-17","14:00:03.8203837",-4.2,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-17","13:00:14.2034593",6590.89,"1 Sep 17 6725 C BTO 0.70",-0.7,1,43.21499999999999,6603.8,"2025-09-17","14:00:03.4439918",1.15,"OTO"
"Bearish Credit 15M ORB","2025-09-17","11:30:08.8275053",6597.38,"1 Sep 17 6730 C BTO 0.82",-0.82,1,91.215,6603.8,"2025-09-17","14:00:03.4704577",1.75,"OTO"
"Bearish Credit 15M ORB","2025-09-17","11:30:08.8275053",6597.38,"1 Sep 17 6690 C STO 1.92",1.92,1,-289.785,6603.8,"2025-09-17","14:00:03.8731548",-4.8,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-16","14:30:21.3197089",6609.75,"1 Sep 16 6660 C BTO 0.03",-0.03,1,-4.175,6606.76,"2025-09-16","16:15:04.1188148",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-16","14:30:21.3197089",6609.75,"1 Sep 16 6615 C STO 1.58",1.58,1,-163.785,6614.37,"2025-09-16","14:51:04.6741982",-3.2,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-16","13:00:40.8633184",6607.32,"1 Sep 16 6595 P STO 1.37",1.37,1,135.825,6606.76,"2025-09-16","16:15:04.1093341",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-16","13:00:40.8633184",6607.32,"1 Sep 16 6550 P BTO 0.12",-0.12,1,-13.175,6606.76,"2025-09-16","16:15:04.1629444",0,"Expired"
